X1,X2,X3,X4,X5,X6,y
-3.525897686,8.29456952,-12.21533853,8.29456952,1.706777442,0.587449014,5.282607485
-4.759491418,7.656834674,7.395923423,7.656834674,1.748892659,1.911473068,-1.611897583
-5.167062688,7.714867621,50.87595669,7.714867621,5.660159417,5.875920121,-11.02264697
-5.067558863,7.960086202,9.520260919,7.960086202,-6.185935775,0.632046515,12.68624561
-5.107244627,9.806967899,52.63751269,9.806967899,-1.972268822,4.48377801,8.692836993
-7.686842547,12.83065484,15.68108064,12.83065484,5.032707122,8.500936347,-8.11786784
-5.281986825,9.486222919,22.73610532,9.486222919,2.654006436,3.11581923,-4.445366571
-4.581039606,12.12831481,26.38961443,12.12831481,2.67160972,4.88773762,5.532474613
-6.165572473,9.000131428,11.55961221,9.000131428,-5.034146555,-0.918235425,10.5312181
-6.272179782,7.885662505,-4.29592767,7.885662505,-0.623288984,1.691814904,-2.942363842
-5.213678407,9.435327788,9.316144303,9.435327788,2.577220827,1.270805494,-2.311045454
-5.875083119,8.136691521,0.648153838,8.136691521,-3.832072526,1.723561622,7.118833113
-5.03455088,7.377080266,24.93039165,7.377080266,3.390300783,4.095172078,-7.324392663
-4.368536,8.460116783,20.00047519,8.460116783,6.297376379,7.538675319,-9.387303967
-4.681850076,8.913534688,61.10494808,8.913534688,-6.597031824,4.212897304,18.31514265
-5.144398043,9.598253889,-9.204181678,9.598253889,-6.402497731,6.434344327,17.12835495
-2.23501322,9.990242003,44.1423256,9.990242003,-0.45948967,2.661172986,13.99113948
-4.027236455,9.481149206,41.43813657,9.481149206,0.835676282,8.282677637,5.578054584
-5.080410462,8.553559808,20.34541343,8.553559808,-5.53084587,6.106788035,13.67891602
-2.908413899,10.21649903,18.88940795,10.21649903,-8.438907852,-1.591991021,27.65794922
-4.479141286,7.462686008,12.75561677,7.462686008,8.179308006,4.171677089,-16.40009172
-4.811634277,6.853481822,12.6012426,6.853481822,-1.950294036,0.179589696,3.416799946
-6.318243216,10.15671116,8.173956884,10.15671116,8.274874024,0.14639206,-14.99670592
-5.025642256,5.164231717,-7.402049608,5.164231717,-0.387766384,6.797671123,-2.386322651
-4.706673174,9.483154055,-2.313635227,9.483154055,6.318761647,2.481363948,-5.372681737
-5.118913396,8.258350385,27.78215115,8.258350385,-6.047209554,1.805703784,12.74170955
-3.78148339,8.167094574,24.10898176,8.167094574,4.109761364,-1.44625041,-3.293833782
-5.231243932,9.861242913,27.53195526,9.861242913,-4.063877672,5.677404948,12.92068793
-7.0496734,12.25340055,10.39365918,12.25340055,6.364603649,0.882492876,-9.826737461
-5.264847416,10.40085151,36.33976804,10.40085151,-3.483028024,-0.95808311,12.17339901
-4.023979764,12.59088418,48.89892037,12.59088418,2.512069172,3.941454515,7.331807587
-4.470090772,9.221423133,37.09937126,9.221423133,1.650123703,8.151719673,2.980002921
-4.634660156,10.87232215,41.76406144,10.87232215,-3.669523527,0.897377743,15.29915303
-6.279116771,5.946544955,36.88202752,5.946544955,2.676569571,12.95845326,-11.68124553
-4.741625796,10.28820376,33.57615277,10.28820376,5.758774822,5.30794312,-4.847704088
-4.602546685,12.54242841,24.89724406,12.54242841,1.325830656,9.640770873,8.699089807
-5.013374011,8.170438996,-11.24505577,8.170438996,-1.554587772,6.174305135,4.344136103
-4.008374283,11.47863266,-0.654623802,11.47863266,-0.559112158,7.251459376,11.44564216
-4.29937539,9.755808456,12.09680921,9.755808456,-5.821422623,3.275377429,21.16429055
-6.075861098,6.665061205,15.79761683,6.665061205,3.670376208,0.199820944,-12.3561645
-5.248113882,11.60894446,37.15347399,11.60894446,-2.885398714,4.1659288,13.10912003
-4.668236669,7.812846186,4.666388174,7.812846186,-6.558948555,4.52578482,15.56284745
-3.880024114,10.51004584,23.48191615,10.51004584,-3.323168706,7.032921272,16.46966578
-5.293238677,10.17664725,2.695758743,10.17664725,-5.149186276,2.037940038,14.74486445
-5.926153574,10.67939892,12.51969589,10.67939892,4.137930885,6.846833194,-3.133126122
-6.399414787,10.3719734,19.1362909,10.3719734,7.733421868,7.795038744,-13.7145113
-2.926199664,9.576387281,28.33093667,9.576387281,0.440033736,2.420493126,8.976312695
-4.986153158,11.55666627,-13.36555437,11.55666627,-3.008264232,2.934442579,14.05488637
-3.671806278,7.271681122,35.28129277,7.271681122,-3.578670816,-1.547866886,9.281791847
-4.998008567,5.634121579,5.371197578,5.634121579,0.913082295,4.205878172,-6.771629544
-3.824841412,11.32122424,15.82445416,11.32122424,-8.00038531,6.109611679,27.06612368
-5.633470106,10.54453699,-1.305076884,10.54453699,4.499121706,2.597185149,-4.522722356
-4.83682141,10.0883156,4.396033968,10.0883156,-0.420404792,5.865034416,5.911223067
-4.691643303,10.42991465,24.1742177,10.42991465,1.727919139,-0.118862093,4.086979436
-4.176000366,9.346114194,42.75324959,9.346114194,-8.079020862,0.265781488,21.71376276
-5.37458848,7.15750374,50.46338193,7.15750374,0.911385838,-0.643964769,-3.669545235
-3.228593859,11.27689743,30.95634875,11.27689743,3.67599334,2.671550031,3.92635203
-4.655462632,10.31218021,40.14248441,10.31218021,8.929249362,2.836674857,-9.89847766
-4.313534402,8.215691583,26.84964148,8.215691583,-7.218479322,2.217796539,18.67146209
-5.469009289,5.119858523,21.52404413,5.119858523,-5.877118407,0.934535032,6.829939407
-4.044900381,11.70710908,16.84878834,11.70710908,3.617192651,6.348467787,3.971575044
-4.624959459,12.85576108,0.999680067,12.85576108,-1.61807587,0.994795144,16.32441233
-3.603265713,7.889298005,0.015437445,7.889298005,7.412904428,-0.63788032,-10.83427904
-3.940220805,13.6064478,-1.720432799,13.6064478,11.74737238,3.969057413,-8.210381354
-5.795032909,9.347537402,0.429324174,9.347537402,5.272224826,5.245479576,-8.589501345
-4.927389717,7.687306681,8.797276521,7.687306681,-7.878522311,3.609616154,15.26596399
-5.717479093,13.145286,32.50480975,13.145286,2.692751818,-2.854038886,2.821334643
-5.785018751,10.4120636,38.11625173,10.4120636,-3.485979324,0.089833461,10.73964081
-5.058634218,7.620825402,14.9258647,7.620825402,2.271063575,8.548419492,-4.040419608
-4.144450693,13.77871891,0.696135078,13.77871891,6.424885004,6.651677788,4.40043397
-5.437297061,9.662016139,-12.56202131,9.662016139,7.729485788,5.89507763,-10.78501889
-5.190535268,11.17582348,62.06733101,11.17582348,4.824741878,-1.098648423,-2.737253119
-3.840147845,11.15498977,4.1795153,11.15498977,6.379896405,4.319602549,-0.972775983
-4.366444998,12.20387815,-13.93832549,12.20387815,14.7435008,1.736434942,-19.58009028
-5.110199003,7.511076069,59.29471576,7.511076069,1.640896123,1.338243086,-4.877512413
-3.880758656,12.15946405,7.621681083,12.15946405,-2.354607021,4.679978947,17.30885435
-4.013266409,6.954637224,29.0036206,6.954637224,-1.805910014,1.350681488,7.327715139
-5.626772075,10.82668148,2.968682752,10.82668148,0.715789564,3.28914045,3.610235006
-4.347426231,6.014595685,43.92919056,6.014595685,10.8494422,2.721809175,-23.76200424
-6.812275149,10.00354791,-3.652561985,10.00354791,1.814214891,-1.945085152,-3.300137966
-5.042113329,8.966983061,53.64436828,8.966983061,5.381417392,1.733522553,-9.107914111
-5.183393787,7.639089763,0.95946058,7.639089763,11.13596022,2.798623413,-22.06230322
-4.809991136,10.69709475,40.19266069,10.69709475,1.433648955,2.945335954,5.521062969
-3.705738804,13.09064231,34.67516141,13.09064231,-1.212854771,3.19076753,18.16413016
-6.142895722,14.22939614,11.76320028,14.22939614,-7.73210592,6.246105738,23.63407439
-5.176567692,12.35723149,21.73674849,12.35723149,-5.169666947,2.886714414,20.80080281
-5.278105878,10.25743364,3.238589534,10.25743364,0.875814715,5.58991753,2.654735176
-6.534653731,8.381213869,52.59038756,8.381213869,-5.057567775,5.922510827,5.518154674
-5.396956926,10.49298258,37.3717146,10.49298258,5.877041009,-0.790511691,-8.480742942
-2.748535426,12.24014897,5.901826145,12.24014897,6.717438017,-1.684342793,4.438695215
-4.395331816,11.92409233,39.02130447,11.92409233,-0.904170384,3.752026389,11.41238774
-5.3039301,11.83836441,34.26581574,11.83836441,-5.005891993,-1.640749369,17.1932544
-4.376905118,9.083771346,8.514216161,9.083771346,-4.542827255,2.744601702,15.62117128
-5.00367978,11.63802021,6.537559372,11.63802021,-7.981374662,4.322335254,26.22236742
-6.796273807,9.025750294,19.98023496,9.025750294,1.631325303,2.204053708,-5.76412386
-3.942996917,11.10943738,11.31598738,11.10943738,5.389694947,4.185658726,-0.252829696
-5.11932078,8.135850766,-12.01333786,8.135850766,4.553400638,9.002406832,-7.586547391
-4.497963455,8.18170732,-15.11786596,8.18170732,2.164087182,3.006057126,-1.700312434
-4.369214334,12.13505199,36.46846293,12.13505199,-2.041543089,2.329251576,15.36210174
-4.738406835,7.454998291,26.59397486,7.454998291,4.805741349,5.185481513,-9.730503454
-5.243386407,8.094236979,35.80581142,8.094236979,1.456410844,10.01688932,-2.361365895
-4.224845079,10.0643537,5.85512323,10.0643537,-5.162914989,5.402113368,18.47072419
-5.060682135,7.50354936,18.67599827,7.50354936,0.346700223,5.029719272,-1.172336856
-4.67320211,8.807997762,-0.121536557,8.807997762,-4.693783555,2.15934435,14.21834267
-5.727110624,11.03643087,58.37242733,11.03643087,4.92840098,3.010569691,-4.003604022
-4.577188416,8.853750733,30.4178209,8.853750733,2.255869434,8.487460797,-0.646526368
-4.292024128,8.405105431,-19.50359506,8.405105431,0.260943928,5.513355431,4.007488933
-4.126331279,8.426402776,41.32200547,8.426402776,3.884918418,0.630066771,-3.45250533
-4.870268279,13.31710357,-1.169077408,13.31710357,2.393176954,4.839651379,7.38837009
-6.323603693,7.003346432,-22.65253302,7.003346432,2.232198095,4.177029778,-9.366967026
-4.940911964,8.55703438,29.30290723,8.55703438,-1.101871326,-0.721436146,4.335604596
-5.627746001,9.561251181,2.727260643,9.561251181,-1.542545985,7.031971395,6.072124139
-4.737111063,11.10766522,13.68064148,11.10766522,-6.552533045,6.008452603,21.93239393
-5.244833486,9.996125005,50.63437391,9.996125005,0.87813458,3.193040964,3.611960522
-4.874859454,10.09248119,-0.184570431,10.09248119,-0.410594485,1.023611199,5.274394558
-5.512667186,11.81823077,41.11337026,11.81823077,2.70093517,-0.060448683,0.367797304
-4.380685207,9.406356727,49.88179766,9.406356727,3.124847985,6.800706668,-0.996776983
-2.834173693,10.04092709,43.27126925,10.04092709,-6.61682458,4.969258957,22.9581195
-3.457315844,10.10397427,51.04511135,10.10397427,-4.759837019,6.222113008,19.07705597
-3.354888966,9.294963272,49.28184363,9.294963272,6.764014149,4.259464209,-5.252660523
-5.368536406,7.319135296,2.289366176,7.319135296,-1.745361199,2.634556268,1.328158668
-6.584864268,7.447771256,4.716899632,7.447771256,3.872959225,4.477164013,-11.16080128
-4.425054447,8.390139805,32.75515373,8.390139805,1.564511429,7.470414199,1.399762656
-5.926316106,8.31816037,-0.82453524,8.31816037,2.262302864,-2.127073478,-6.566923401
-5.331448147,13.55405045,26.47360291,13.55405045,0.692008192,-1.097006416,6.972251656
-4.228906125,6.816373636,34.48518128,6.816373636,-4.930648785,2.960836264,11.71599412
-4.770627318,5.952031001,3.440288899,5.952031001,3.111374593,0.487846253,-8.64654837
-5.238312012,6.776959587,33.33922925,6.776959587,-3.226629319,1.067314569,4.885088724
-4.407622723,9.809407144,2.740209618,9.809407144,7.368670093,6.608412676,-7.860365689
-5.124714326,9.875206827,15.87085967,9.875206827,-0.090269367,2.762734042,5.094351206
-6.127607886,9.125319437,7.602406309,9.125319437,-1.770315496,5.275288822,4.466947673
-4.358949554,9.768390999,27.78034233,9.768390999,1.274397656,-1.028992494,4.480251198
-5.164186929,9.226843777,43.21020709,9.226843777,1.170375531,5.412736177,0.612518336
-4.412209358,13.20464173,11.63850723,13.20464173,-9.09372961,1.871708802,32.27941287
-5.179817073,7.981128878,3.555866273,7.981128878,-6.009282039,1.365447364,12.37492584
-5.52357905,10.97784708,31.36500871,10.97784708,2.515801907,3.879000198,0.669005261
-4.767851642,10.23558646,21.18368663,10.23558646,-0.041428204,3.315826938,4.583355851
-2.90051934,10.86674528,21.90831775,10.86674528,1.058734455,4.510461121,11.46265822
-5.084816294,10.89071374,17.5478229,10.89071374,4.088684189,5.332721219,-2.384123617
-3.94856327,7.887244451,57.66173876,7.887244451,7.395414106,6.115926918,-10.90417057
-6.303227613,14.56066487,11.01016682,14.56066487,1.820309359,6.194932998,7.425941177
-3.310624736,11.10541131,36.6312123,11.10541131,6.342762614,3.726958937,-0.381490142
-3.649785037,9.130381003,-7.137145637,9.130381003,7.188464041,5.054316349,-5.911340041
-6.397762273,8.637483086,-9.977411083,8.637483086,-0.258675808,5.822681912,-2.560825133
-4.429131857,9.96268911,-6.419540941,9.96268911,0.476065919,4.283399631,4.166008308
-4.899778017,6.889410135,21.13657348,6.889410135,-2.606015189,0.245484273,5.058704678
-6.855122863,9.740634095,10.04487143,9.740634095,2.731450893,4.536288414,-7.373365231
-5.245317179,13.08765229,21.5171103,13.08765229,-6.859808568,5.569759336,23.7163457
-5.273345793,8.850214599,42.7079032,8.850214599,0.441583256,5.681601633,1.839900036
-4.243421867,9.451166822,6.398391321,9.451166822,-2.906744595,1.598042544,11.34363196
-3.787205485,9.357263042,0.71548993,9.357263042,-7.098833378,4.630290244,22.79840163
-4.521012647,9.017839611,20.82895186,9.017839611,1.932607713,2.481304541,1.346133159
-5.205872761,9.160448129,-16.37626299,9.160448129,-1.133838596,1.80637803,4.449516219
-4.563845967,10.69818641,25.66668687,10.69818641,-2.067436792,-0.76769262,12.82836689
-3.703140104,9.819682028,37.97483722,9.819682028,-1.539646696,0.828156265,11.29272122
-4.783136098,11.20745519,53.39992898,11.20745519,3.369130997,3.054324217,0.786411052
-6.756912056,10.72912947,22.56422101,10.72912947,-2.859057258,2.808436785,6.753917563
-5.533643387,14.76715546,25.97687468,14.76715546,-5.259377111,4.998736625,24.60491245
-4.567834028,8.191354296,57.18262912,8.191354296,7.042762292,5.918967223,-12.38715271
-5.897079512,8.988463309,3.374989475,8.988463309,10.49633223,-3.392333307,-21.10308642
-6.318641682,11.06415114,4.221363273,11.06415114,0.901182589,5.203729751,1.384623738
-5.307806297,12.66164169,-15.01365665,12.66164169,4.623563696,-1.453858122,1.010484892
-6.446762361,6.140703886,-12.7812155,6.140703886,-1.019675724,5.204123263,-5.585160262
-3.452874823,10.09806513,13.06701703,10.09806513,-2.285568408,7.007939293,14.11221097
-4.567421175,11.54095385,70.39225003,11.54095385,-6.030733177,6.298244147,21.58711307
-5.91261347,11.83173858,47.6743299,11.83173858,-1.514073823,6.051539052,8.922997121
-5.316538772,10.39436815,4.069602633,10.39436815,4.832039737,0.493410505,-4.298420039
-3.955033751,12.38659597,16.7728379,12.38659597,4.338669207,0.722574954,5.078367283
-5.176786769,10.06108702,-2.117246571,10.06108702,-4.261123609,1.413451366,13.73319206
-3.345391665,9.602799919,22.33910887,9.602799919,5.587238795,1.560831611,-1.596052955
-3.685912388,12.24971245,-9.893738627,12.24971245,-2.096166045,0.903603795,17.41639526
-3.452152549,10.2004548,22.42395139,10.2004548,-4.602531049,-2.163747106,18.66480866
-4.450000431,10.54925441,18.54799846,10.54925441,-3.32658735,0.249195643,13.26826526
-5.453345456,10.25681285,27.21575957,10.25681285,-2.272179272,3.815742185,8.827358757
-3.648296354,10.92410572,-12.13220184,10.92410572,1.742342022,6.842244687,6.356224531
-4.708611934,7.455799003,13.58378531,7.455799003,7.398379702,3.998832254,-16.80881153
-3.999183895,9.704932817,1.861293449,9.704932817,-1.845492209,-2.463748281,9.997369706
-5.862676514,8.187070521,1.328355212,8.187070521,2.542666769,2.422066015,-5.164755224
-5.259160898,7.940134294,64.99287424,7.940134294,-2.805341914,5.173349577,4.694592545
-4.714397738,9.483903403,-12.69579523,9.483903403,-0.710476774,0.830534435,6.775252401
-2.85328442,8.907612589,60.49225703,8.907612589,2.386933651,9.049692406,5.151752921
-5.140191571,9.469617597,29.45347127,9.469617597,-1.884022828,5.948000514,6.562964942
-4.933465596,10.08478051,-13.04665971,10.08478051,6.822650009,3.009006265,-8.122636458
-6.099039416,5.988131475,5.31462674,5.988131475,-7.487382711,4.744277856,8.770119858
-4.201450482,9.320835458,66.51016656,9.320835458,4.765570583,4.530452513,-4.777689924
-3.991507384,13.09062329,29.07117762,13.09062329,3.643193946,-0.252431457,6.00374015
-5.027031977,10.8448769,27.78488735,10.8448769,4.694052618,8.141868893,-4.692385972
-4.943299687,10.30535965,8.842416748,10.30535965,-3.154600434,0.727575597,12.74651969
-4.576898514,10.1404622,21.24715372,10.1404622,-0.858627334,4.118989824,9.089767136
-5.906181144,8.704169048,21.44652549,8.704169048,-5.800383861,6.392309327,10.2865987
-4.641828566,10.15668772,6.97994189,10.15668772,0.710653584,0.454522101,4.233436185
-5.593814812,10.16052523,19.19366617,10.16052523,9.333245788,5.426253853,-15.39276442
-5.438103168,11.46060566,26.93067708,11.46060566,1.743628798,1.181935766,2.076214093
-3.001596883,12.98123737,-5.690849934,12.98123737,2.00704661,4.638348686,12.75419566
-5.230470858,6.807001677,30.66555661,6.807001677,3.145338871,-1.479864197,-8.169689494
-5.445888861,9.820896837,-44.37085711,9.820896837,-4.132312475,6.865157127,12.62701118
-5.356109642,9.439674645,41.24553522,9.439674645,5.711714233,3.271511535,-9.367596762
-4.519649574,9.040022725,-11.49145188,9.040022725,-8.22348178,5.739331331,22.51098685
-5.719966036,12.46552724,-3.637611565,12.46552724,3.643668068,6.564665298,0.95034692
-4.521525084,8.987898269,27.52970613,8.987898269,-11.86820381,-3.151008138,28.06560546
-4.301765865,8.951962008,44.75456937,8.951962008,-1.286771632,-0.55189138,6.838827634
-4.546980791,12.31048233,40.68168943,12.31048233,-7.160662023,6.712016418,25.44529302
-3.35644639,12.0850256,-17.46198494,12.0850256,1.040461479,0.892113069,14.41256631
-4.823767743,9.262272217,7.61941863,9.262272217,3.65699208,4.663701825,-2.941283326
-6.145475444,8.212946666,-9.575629002,8.212946666,-1.776415476,3.042185022,2.553664033
-3.515249718,9.459532192,-2.676931618,9.459532192,3.730692056,2.590010041,0.243882858
-5.015744655,12.48221233,4.123298918,12.48221233,1.673230824,2.121758177,7.935385832
-3.887134029,9.248359065,32.69233382,9.248359065,0.388001272,1.384511879,5.036772855
-5.54262862,10.69517589,5.104646135,10.69517589,-9.399699725,3.309978644,22.69880273
-4.631329168,7.448687973,6.997930593,7.448687973,2.497234419,5.618356149,-4.268286007
-5.09781916,8.062145141,14.95853974,8.062145141,-12.85701612,3.004796765,26.29378743
-2.516393901,12.63754313,38.57689595,12.63754313,-2.012068887,5.528273095,20.48399271
-3.807093527,9.493447701,32.14784632,9.493447701,10.05376785,3.345296984,-12.26829047
-6.211480602,12.27773353,-3.190540202,12.27773353,7.305028119,-2.816280217,-9.076751008
-4.760631528,11.71779343,39.69912453,11.71779343,-2.556271637,8.791456166,15.12000998
-4.293233825,8.789602928,-7.42919487,8.789602928,6.196076541,0.315001693,-8.835896701
-5.78667771,8.024950479,-3.85280381,8.024950479,-7.604343032,1.095461732,15.08082996
-4.810121427,7.420056634,27.23575355,7.420056634,-0.190442521,3.567583031,1.088296407
-5.118159142,9.493576704,-3.788969782,9.493576704,4.430315623,4.338630957,-4.677568703
-4.216255953,10.95769783,45.59544945,10.95769783,3.371394982,2.564369941,0.709112986
-5.297240639,11.54241959,19.73589818,11.54241959,13.54721922,6.859507599,-19.18278203
-4.865004508,11.40395066,25.65637136,11.40395066,3.357015091,3.015950346,1.1121195
-5.67155769,10.65548326,20.67624932,10.65548326,-2.473944217,3.307640438,9.47935021
-4.661412873,9.063842353,-0.781931119,9.063842353,3.161024782,3.179272304,-2.675170111
-4.533760102,9.956889453,-11.05796971,9.956889453,5.621361586,5.129960489,-4.696034851
-3.340806854,9.815500503,19.78053583,9.815500503,-2.862326733,1.281373268,15.28551488
-4.226098811,11.46520183,8.890304717,11.46520183,-4.17111576,1.553492556,18.10991736
-5.299592608,6.291554748,32.17781541,6.291554748,-6.628395289,6.425983383,10.37344993
-4.983687929,5.812896207,29.51582659,5.812896207,-2.057248436,3.776836018,1.376958146
-5.550454692,9.388225817,36.88684098,9.388225817,7.214549051,-1.827914415,-14.69641141
-6.722175953,10.05108022,31.93959981,10.05108022,-0.266853075,6.305315215,-0.264911863
-5.899064746,8.141425537,32.59406026,8.141425537,-2.745911618,3.808440443,3.413894424
-4.951370665,10.98556169,34.69908638,10.98556169,-3.626244198,0.214057425,14.59679177
-5.697922837,8.540183924,36.59594296,8.540183924,5.556793932,2.167129027,-12.20664946
-4.026699286,8.389774789,16.60028767,8.389774789,-5.028559655,6.672932216,15.30675105
-3.646636121,11.54065345,25.80245822,11.54065345,0.890734654,4.526475376,11.08959866
-5.075773578,9.15347407,13.06463188,9.15347407,4.311597004,1.173426286,-4.238747846
-7.227434958,12.08320406,36.41308441,12.08320406,12.38650566,6.217582718,-21.62630441
-5.786473274,8.220646667,4.510452275,8.220646667,-0.826767502,1.395724686,-0.649042927
-5.540264076,11.34395334,2.546411633,11.34395334,0.613522062,4.135406127,4.238465071
-5.675760136,7.5493051,64.63152364,7.5493051,-0.612345816,3.488149483,0.69504769
-5.018097384,6.933693764,27.48094627,6.933693764,2.526174993,5.71372944,-5.941463395
-6.096855727,9.161949986,39.07893981,9.161949986,-0.331903219,6.398963412,0.944374939
-4.476148702,14.67317714,12.59725867,14.67317714,-3.273177602,0.272915317,22.99152929
-6.693578814,13.29096434,50.17990755,13.29096434,4.071405177,0.660416648,-1.5570018
-5.030522917,13.55053612,18.3814648,13.55053612,1.890108297,3.428803083,9.035231701
-4.115800028,12.59971726,-13.05834239,12.59971726,-4.644339653,0.567285374,23.51930828
-3.985258258,4.495278642,28.6142017,4.495278642,9.839562311,-0.722070025,-21.56721157
-5.722084617,10.3545717,56.45209109,10.3545717,-2.393066234,10.19247757,8.937416374
-5.409314515,8.181604562,27.63147163,8.181604562,-4.867650381,5.863917693,9.939390051
-4.839208004,8.353567855,19.04058426,8.353567855,-1.491606028,-2.300030859,4.775619758
-6.229549771,7.645935787,30.8566937,7.645935787,-5.056046398,5.181240632,5.987635959
-5.306018856,6.9851609,2.110006631,6.9851609,-0.134703751,3.172021549,-2.887592962
-4.737656639,12.22175334,4.408895507,12.22175334,-6.239744268,4.098605723,24.53663913
-4.661802323,11.07707534,19.17556772,11.07707534,3.746217579,3.734523189,-0.922873238
-5.970011906,12.29440693,3.508703017,12.29440693,-0.749522263,3.221769964,8.298813759
-4.622615997,13.80431151,21.54096984,13.80431151,-5.163520695,-2.660370486,24.21226236
-6.283707669,11.71193868,9.343453662,11.71193868,1.385869388,8.560820395,2.749180064
-6.457053547,11.21653717,21.57595281,11.21653717,-0.622070064,-0.35612817,5.319421467
-6.178102327,8.73269762,-33.85766843,8.73269762,-3.440308769,3.752272033,7.108190234
-4.97345947,10.90008629,25.56914375,10.90008629,-0.739153606,-3.564099726,8.338743226
-4.06596289,14.28860483,31.55250796,14.28860483,7.239913091,-0.622375454,1.450063785
-4.907831989,7.801516864,26.39795303,7.801516864,8.189494201,4.959714189,-13.61616649
-4.414925354,9.85121632,0.193695934,9.85121632,0.95923525,1.16920939,4.932832836
-3.646465363,4.889767575,45.95968015,4.889767575,1.97198205,0.083503292,-4.962464934
-4.912923647,10.76097807,38.13287303,10.76097807,-2.842059217,8.961592244,11.33310928
-3.645845734,10.87579105,11.80259427,10.87579105,2.027443333,8.466541235,9.315070188
-5.58469526,9.216749671,7.61697058,9.216749671,-1.268635657,4.578003281,4.856733883
-5.557468902,12.93179688,23.0942732,12.93179688,-2.55252603,8.621877768,14.59911448
-4.87540297,5.836449528,33.77518117,5.836449528,-0.876058495,5.528456886,-1.67094714
-3.238427762,8.547966578,10.10532162,8.547966578,-7.663596104,2.250640147,23.29282162
-5.711327827,8.234584852,12.18916758,8.234584852,0.871540261,2.485569182,-2.500169254
-4.973197759,11.55928402,-11.22221038,11.55928402,11.68276496,6.365629579,-13.5752676
-4.775829912,6.722122881,48.77048277,6.722122881,4.338431669,-2.349239348,-11.63707781
-4.200478951,8.959559918,41.18163634,8.959559918,3.021771716,-6.017696351,-1.942816159
-3.905506656,10.46688962,6.918950705,10.46688962,3.242755312,3.605196486,4.011582575
-4.470027326,8.276839307,-14.86147053,8.276839307,6.797552843,4.033539061,-11.00562556
-5.532028634,9.978017351,25.55365428,9.978017351,2.13331646,-0.625649516,-0.876819458
-5.332250005,10.76401943,30.01669712,10.76401943,5.212017902,5.527986447,-4.644459763
-2.929453521,12.51252532,28.50010658,12.51252532,-5.962450602,0.015604684,29.17765988
-4.191262291,8.746596309,29.79276509,8.746596309,0.992997688,6.954984654,3.424404096
-6.444178192,8.808983993,60.7867939,8.808983993,4.956772941,3.225493189,-10.34448103
-4.922961712,11.25668001,37.58094891,11.25668001,1.834003268,2.894666116,4.397187457
-5.164503223,10.32438476,28.11657593,10.32438476,5.131187745,2.655117012,-5.476277596
-4.394033207,11.22868006,20.20460163,11.22868006,8.387305346,6.272489313,-9.320166218
-3.435384531,10.08063265,34.78701932,10.08063265,1.298274145,4.465052645,6.754028406
-5.191677021,9.99560318,14.10782738,9.99560318,-10.39593516,2.122714309,26.95314206
-4.952255885,9.960863764,26.6008772,9.960863764,4.793920217,3.443038252,-2.86830189
-2.49556253,12.29376863,48.61978068,12.29376863,4.719753573,4.619329973,8.52290142
-5.76986119,10.07536267,-4.003743934,10.07536267,0.575990958,2.522317386,2.805341202
-4.757343526,11.61354771,27.8525,11.61354771,5.869451818,9.303553588,-2.945974818
-4.56008779,10.80996195,15.57210808,10.80996195,-4.56820825,4.278756228,17.36363205
-5.631465858,11.48410007,1.948938883,11.48410007,-0.045636529,4.131316279,5.063526785
-4.006481784,9.860144027,-11.66172851,9.860144027,4.328610601,3.798903654,-1.569644016
-5.250021433,8.90576834,15.68697489,8.90576834,-1.10207163,8.471932958,4.068213045
-3.845682236,8.826652703,19.19769953,8.826652703,5.771328372,3.12328333,-6.227393714
-3.813387524,10.0245416,-1.035527947,10.0245416,7.085217051,4.393353378,-5.601525468
-5.185996634,12.03987649,31.83716304,12.03987649,4.045890926,7.911499897,0.595918771
-4.492100622,12.37888177,19.71911423,12.37888177,5.281355726,0.169983417,0.122520221
-4.301286903,12.65512799,11.30153871,12.65512799,-0.556613669,8.764744904,13.35258114
-5.925259909,12.79214857,7.539350317,12.79214857,-2.536600373,2.27585078,12.59978095
-5.039320428,11.29531924,78.21217987,11.29531924,9.227058028,2.148136042,-12.02797364
-4.076990948,10.51746943,15.95720629,10.51746943,-10.1116506,-2.923515593,28.31145509
-5.730387544,8.003411418,32.98604241,8.003411418,-4.39385071,0.207828635,7.364723581
-6.813855639,7.536037114,-4.679171968,7.536037114,-3.538693815,2.769428894,0.80616413
-4.974759544,7.69330328,22.78936749,7.69330328,8.493668664,9.571050057,-14.82041588
-5.412914048,9.75328015,6.291946929,9.75328015,4.444863855,1.367208652,-3.919728191
-5.874009551,9.918319572,7.711608985,9.918319572,0.785130839,1.323603101,1.236870367
-3.177366722,8.688104404,50.69701021,8.688104404,-5.276089846,7.968170097,18.66871061
-5.795178289,6.324839531,3.455065647,6.324839531,8.69508042,4.140274764,-22.87042019
-5.317049123,12.27718084,15.54649871,12.27718084,2.298643378,2.571926859,3.59538386
-4.025594629,9.451462002,25.65123721,9.451462002,-3.157997924,7.762164453,12.7803381
-4.604581556,2.931347494,3.415951085,2.931347494,4.313980791,-3.267070157,-17.65346839
-4.360667266,14.03285209,30.16760983,14.03285209,7.298260831,3.17070637,-1.95524466
-4.587532546,10.8816216,31.6332863,10.8816216,-1.140466275,4.544709373,9.34877683
-4.805519299,14.96958437,78.91429879,14.96958437,-2.402179975,0.30775703,21.37675364
